Account_ID,Customer_ID,Product_Type,Disbursement_Date,Loan_Amount,Tenure_Months,Interest_Rate,EMI_Amount,Outstanding_Balance,Months_On_Book,EMIs_Due,EMIs_Paid,Current_DPD,DPD_Bucket,Customer_Age,Gender,Monthly_Income,Employment_Type,Employment_Years,City,Residence_Type,Marital_Status,Dependents,Bureau_Score,Total_Trade_Lines,Active_Accounts,Delinquent_Accounts,Credit_Utilization_Pct,Enquiries_Last_3M,Enquiries_Last_6M,Enquiries_Last_12M,Worst_DPD_Last_12M,Written_Off_Accounts,Collection_Calls,PTP_Count,PTP_Kept,Bounce_Count
LN2024009286,CUS0009286,Consumer Durable,2024-02-06,10200.0,9,8.38,1173.0,2040.0,12,9,9,0,Current,40,Male,4000,Government,9.1,Jeddah,Rented,Married,5,660,4,3,0,37.6,0,1,2,0,0,0,0,0,0
LN2024009287,CUS0009287,Credit Card,2024-12-29,15600.0,24,33.92,904.0,3120.0,2,2,2,0,Current,40,Male,4000,Salaried,3.7,Riyadh,Owned,Married,5,778,4,2,0,28.8,0,1,2,30,0,0,0,0,0
LN2024009288,CUS0009288,Personal Loan,2025-01-25,13000.0,48,23.79,422.0,2600.0,1,1,1,0,Current,35,Male,4000,Salaried,7.4,Jeddah,Rented,Married,2,643,10,5,1,35.9,3,6,8,0,0,0,0,0,0
LN2024009289,CUS0009289,Credit Card,2023-12-30,16000.0,12,25.14,1522.0,3200.0,14,12,12,0,Current,45,Male,5563,Salaried,5.7,Jeddah,Family,Divorced,0,517,10,7,0,60.3,0,2,2,60,1,0,0,0,0
LN2024009290,CUS0009290,Personal Loan,2024-06-18,26700.0,24,19.14,1348.0,5340.0,8,8,8,0,Current,58,Female,7214,Self-Employed,0.5,Jeddah,Owned,Single,1,676,4,3,0,41.3,0,0,0,0,0,0,0,0,0
LN2024009291,CUS0009291,Auto Loan,2023-12-19,53500.0,48,12.25,1415.0,10700.0,14,14,14,0,Current,33,Male,11538,Government,0.6,Madinah,Rented,Married,2,628,6,4,0,55.6,2,3,3,0,0,0,0,0,0
LN2024009292,CUS0009292,Auto Loan,2024-12-03,20000.0,48,13.09,537.0,4000.0,2,2,2,0,Current,43,Male,6604,Salaried,7.4,Madinah,Rented,Married,4,639,8,5,1,49.6,2,2,2,0,0,0,0,0,0
LN2024009293,CUS0009293,Consumer Durable,2024-03-31,2800.0,6,2.95,471.0,560.0,11,6,6,0,Current,28,Female,4000,Salaried,4.2,Tabuk,Company Provided,Single,5,701,7,4,0,47.4,1,4,5,30,0,0,0,0,0
LN2024009294,CUS0009294,Credit Card,2024-04-13,12600.0,12,29.82,1227.0,2520.0,10,10,10,0,Current,29,Male,4429,Salaried,3.1,Riyadh,Owned,Married,1,708,4,2,1,48.0,1,3,5,0,0,0,0,0,0
LN2024009295,CUS0009295,Gold Loan,2025-01-03,9500.0,24,13.85,455.0,1900.0,1,1,1,0,Current,47,Female,4000,Salaried,1.8,Riyadh,Rented,Married,5,638,9,6,0,42.9,0,0,4,0,0,0,0,0,0
LN2024009296,CUS0009296,Consumer Durable,2024-12-20,5000.0,9,13.85,588.0,3000.0,2,2,1,30,1-30 DPD,44,Male,4000,Self-Employed,2.0,Khobar,Owned,Married,2,719,9,5,1,57.9,2,4,6,30,0,0,0,0,0
LN2024009297,CUS0009297,Personal Loan,2024-07-16,20800.0,36,19.05,763.0,4160.0,7,7,7,0,Current,30,Male,4844,Government,5.2,Jeddah,Owned,Single,4,575,8,6,0,54.8,1,4,4,0,0,0,0,0,0
LN2024009298,CUS0009298,Credit Card,2024-02-07,18600.0,24,25.29,995.0,4960.0,12,12,11,1,1-30 DPD,47,Male,9044,Government,8.6,Jeddah,Rented,Single,3,630,3,1,0,27.8,0,0,0,60,0,1,0,0,0
LN2024009299,CUS0009299,Personal Loan,2024-07-28,10000.0,36,24.99,398.0,2000.0,7,7,7,0,Current,52,Female,4000,Salaried,2.0,Jeddah,Company Provided,Married,2,734,3,2,0,29.1,1,1,2,0,0,0,0,0,0
LN2024009300,CUS0009300,Credit Card,2023-09-24,10000.0,18,25.39,674.0,2000.0,17,17,17,0,Current,32,Male,4000,Salaried,1.2,Other,Rented,Married,4,674,5,3,1,48.6,2,2,2,30,0,0,0,0,0
LN2024009301,CUS0009301,Personal Loan,2024-11-01,17500.0,18,22.18,1152.0,3500.0,3,3,3,0,Current,27,Male,5963,Government,2.5,Jeddah,Owned,Married,3,623,5,4,0,56.2,0,0,0,60,0,0,0,0,0
LN2024009302,CUS0009302,Credit Card,2024-05-22,5800.0,24,24.25,307.0,1160.0,9,9,9,0,Current,51,Male,4000,Salaried,9.3,Dammam,Rented,Married,0,717,6,4,0,29.7,3,5,5,0,0,0,0,0,0
LN2024009303,CUS0009303,Personal Loan,2024-01-08,16200.0,36,20.08,603.0,3240.0,13,13,13,0,Current,35,Male,4583,Self-Employed,7.7,Madinah,Rented,Married,1,621,12,7,0,43.6,3,6,9,0,0,0,0,0,0
LN2024009304,CUS0009304,Consumer Durable,2024-05-29,3500.0,9,19.39,421.0,700.0,9,9,9,0,Current,44,Female,4000,Self-Employed,1.0,Dammam,Rented,Married,4,717,6,3,0,19.8,1,1,2,0,0,0,0,0,0
LN2024009305,CUS0009305,Auto Loan,2023-10-08,70700.0,24,13.59,3381.0,14140.0,16,16,16,0,Current,43,Male,26500,Salaried,2.0,Tabuk,Owned,Married,1,622,5,4,0,33.0,2,2,3,30,0,0,0,0,0
LN2024009306,CUS0009306,Consumer Durable,2024-05-18,3000.0,9,4.82,340.0,1133.33,9,9,7,53,31-60 DPD,41,Female,4000,Salaried,2.0,Tabuk,Family,Single,2,720,9,4,0,23.0,2,4,4,0,0,2,0,0,1
LN2024009307,CUS0009307,Consumer Durable,2024-01-30,11400.0,9,3.53,1285.0,2280.0,13,9,9,0,Current,48,Male,4000,Salaried,8.5,Riyadh,Company Provided,Single,4,785,6,4,0,32.1,0,0,0,0,0,0,0,0,0
LN2024009308,CUS0009308,Auto Loan,2023-08-23,46100.0,36,12.82,1549.0,9220.0,18,18,18,0,Current,51,Male,9312,Business Owner,3.5,Riyadh,Owned,Divorced,2,614,6,3,0,62.7,2,3,5,60,0,0,0,0,0
LN2024009309,CUS0009309,Personal Loan,2023-12-25,26000.0,36,19.31,957.0,5200.0,14,14,14,0,Current,40,Male,11188,Salaried,2.1,Jeddah,Rented,Divorced,2,731,11,9,1,38.7,3,4,5,0,0,0,0,0,0
LN2024009310,CUS0009310,Credit Card,2025-01-29,3000.0,18,33.67,215.0,600.0,1,1,1,0,Current,31,Male,4000,Salaried,2.8,Jeddah,Rented,Married,0,633,6,4,0,41.1,0,1,4,0,0,0,0,0,0
LN2024009311,CUS0009311,Consumer Durable,2024-03-05,6200.0,12,13.78,556.0,2592.73,11,11,8,83,61-90 DPD,31,Female,4000,Government,0.7,Riyadh,Rented,Married,2,685,13,9,2,41.0,1,1,3,30,0,6,1,1,3
LN2024009312,CUS0009312,Gold Loan,2024-08-31,8100.0,18,16.53,511.0,1620.0,6,6,6,0,Current,60,Female,4000,Salaried,15.3,Khobar,Owned,Single,4,714,13,9,1,56.1,1,1,1,0,0,0,0,0,0
LN2024009313,CUS0009313,Personal Loan,2023-11-15,18400.0,12,23.22,1733.0,3680.0,15,12,12,0,Current,53,Female,4320,Salaried,8.4,Riyadh,Family,Married,1,595,5,4,0,53.8,2,3,5,0,0,0,0,0,0
LN2024009314,CUS0009314,Personal Loan,2024-03-27,54700.0,24,22.81,2860.0,10940.0,11,11,11,0,Current,47,Male,14919,Business Owner,21.0,Tabuk,Family,Single,0,661,4,2,0,24.1,1,1,3,0,0,0,0,0,0
LN2024009315,CUS0009315,Personal Loan,2023-10-27,41500.0,24,20.72,2127.0,8300.0,16,16,16,0,Current,50,Male,8464,Salaried,4.2,Riyadh,Rented,Married,0,604,12,6,1,45.8,1,3,3,30,0,0,0,0,0
LN2024009316,CUS0009316,Personal Loan,2024-12-11,21600.0,48,21.85,679.0,4320.0,2,2,2,0,Current,47,Male,4798,Salaried,6.7,Makkah,Family,Married,0,574,10,6,1,55.6,0,1,1,30,0,0,0,0,0
LN2024009317,CUS0009317,Auto Loan,2024-03-24,27900.0,36,14.06,954.0,7609.09,11,11,10,13,1-30 DPD,46,Female,9906,Salaried,9.3,Jeddah,Company Provided,Married,1,637,6,4,0,32.3,0,0,0,0,0,3,0,0,1
LN2024009318,CUS0009318,Consumer Durable,2024-06-27,7300.0,12,0.21,609.0,1460.0,8,8,8,0,Current,40,Female,4000,Salaried,0.5,Khobar,Rented,Single,2,747,7,4,0,20.9,0,1,3,30,0,0,0,0,0
LN2024009319,CUS0009319,Personal Loan,2023-10-28,37000.0,36,20.78,1390.0,7400.0,16,16,16,0,Current,54,Male,10466,Salaried,10.1,Madinah,Family,Married,1,737,9,4,0,26.0,1,2,2,0,0,0,0,0,0
LN2024009320,CUS0009320,Consumer Durable,2024-10-06,2400.0,18,3.1,137.0,2400.0,4,4,0,130,90+ DPD,36,Male,4000,Salaried,1.0,Dammam,Owned,Married,2,691,11,8,0,39.1,3,4,5,30,0,9,1,0,2
LN2024009321,CUS0009321,Auto Loan,2024-01-24,94400.0,24,12.88,4483.0,18880.0,13,13,13,0,Current,43,Male,32906,Salaried,2.5,Riyadh,Company Provided,Divorced,3,639,4,3,0,52.6,3,4,5,60,0,0,0,0,0
LN2024009322,CUS0009322,Auto Loan,2024-08-21,21700.0,48,17.43,631.0,4340.0,6,6,6,0,Current,40,Male,8231,Government,0.5,Riyadh,Family,Married,3,723,6,4,1,12.6,0,2,2,0,0,0,0,0,0
LN2024009323,CUS0009323,Personal Loan,2023-09-17,36500.0,36,18.38,1327.0,7300.0,17,17,17,0,Current,36,Female,10143,Salaried,2.0,Madinah,Owned,Single,3,693,10,6,0,21.2,1,1,1,0,0,0,0,0,0
LN2024009324,CUS0009324,Consumer Durable,2025-01-25,13800.0,9,19.81,1663.0,13800.0,1,1,0,7,1-30 DPD,24,Male,4035,Salaried,6.7,Dammam,Owned,Married,3,729,8,6,1,20.4,0,2,2,0,0,0,0,0,1
LN2024009325,CUS0009325,Consumer Durable,2024-04-23,4500.0,12,11.99,400.0,900.0,10,10,10,0,Current,54,Male,4000,Self-Employed,3.2,Makkah,Family,Divorced,1,637,9,5,0,38.5,0,0,0,0,0,0,0,0,0
LN2024009326,CUS0009326,Personal Loan,2024-05-02,20700.0,24,23.96,1094.0,4140.0,9,9,9,0,Current,40,Male,6063,Salaried,1.9,Khobar,Rented,Married,0,695,5,3,0,8.9,1,3,4,0,0,0,0,0,0
LN2024009327,CUS0009327,Credit Card,2023-09-15,6200.0,18,30.84,435.0,1240.0,17,17,17,0,Current,56,Female,4000,Business Owner,11.7,Madinah,Owned,Married,1,659,9,7,1,39.6,0,0,0,0,0,0,0,0,0
LN2024009328,CUS0009328,Gold Loan,2023-09-30,10500.0,12,14.24,944.0,3500.0,17,12,10,36,31-60 DPD,41,Male,4000,Business Owner,2.9,Riyadh,Family,Married,4,517,2,1,0,67.2,0,1,2,30,0,2,1,0,1
LN2024009329,CUS0009329,Personal Loan,2025-01-17,24900.0,12,20.92,2318.0,24900.0,1,1,0,15,1-30 DPD,29,Female,9264,Government,3.6,Jeddah,Rented,Single,0,641,12,6,0,31.9,1,2,5,0,0,1,0,0,0
LN2024009330,CUS0009330,Consumer Durable,2023-12-22,2000.0,9,13.64,235.0,400.0,14,9,9,0,Current,41,Male,4000,Government,5.6,Jeddah,Rented,Married,2,615,4,3,0,30.9,2,4,4,0,0,0,0,0,0
LN2024009331,CUS0009331,Gold Loan,2024-10-12,15600.0,12,17.24,1425.0,3120.0,4,4,4,0,Current,55,Male,7090,Salaried,6.0,Riyadh,Owned,Single,3,690,4,2,0,69.3,0,0,0,0,0,0,0,0,0
LN2024009332,CUS0009332,Personal Loan,2023-11-10,23400.0,24,23.26,1229.0,5928.0,15,15,14,17,1-30 DPD,54,Male,5842,Salaried,1.0,Makkah,Rented,Married,0,642,6,3,0,36.6,2,4,4,0,0,2,1,1,0
LN2024009333,CUS0009333,Gold Loan,2024-05-06,11600.0,24,17.23,575.0,2320.0,9,9,9,0,Current,37,Female,4541,Self-Employed,4.0,Tabuk,Owned,Married,2,757,10,5,0,30.5,1,2,2,30,0,0,0,0,0
LN2024009334,CUS0009334,Gold Loan,2024-10-23,10600.0,12,16.25,963.0,8480.0,4,4,1,72,61-90 DPD,49,Male,4000,Self-Employed,13.3,Madinah,Family,Single,3,631,6,3,0,35.4,1,2,2,0,1,8,3,2,0
LN2024009335,CUS0009335,Consumer Durable,2024-04-14,3600.0,9,18.96,432.0,720.0,10,9,9,0,Current,40,Female,4000,Salaried,13.9,Riyadh,Company Provided,Married,4,692,8,4,1,35.6,0,0,0,30,0,0,0,0,0
LN2024009336,CUS0009336,Auto Loan,2024-06-08,62500.0,60,14.29,1464.0,18750.0,8,8,7,12,1-30 DPD,49,Male,16736,Salaried,5.3,Tabuk,Owned,Married,0,704,13,6,0,5.0,1,3,4,0,0,1,0,0,0
LN2024009337,CUS0009337,Personal Loan,2023-08-13,13200.0,36,20.43,493.0,2640.0,18,18,18,0,Current,52,Female,4000,Self-Employed,1.9,Jeddah,Rented,Married,5,631,6,5,1,39.3,0,0,1,0,0,0,0,0,0
LN2024009338,CUS0009338,Consumer Durable,2024-08-19,5500.0,9,18.31,659.0,1100.0,6,6,6,0,Current,47,Male,4000,Government,3.8,Makkah,Owned,Single,4,642,3,2,0,54.9,1,2,3,0,1,0,0,0,0
LN2024009339,CUS0009339,Auto Loan,2025-01-24,38400.0,36,12.18,1279.0,7680.0,1,1,1,0,Current,61,Male,7701,Salaried,0.5,Makkah,Family,Single,1,721,5,3,0,29.6,1,2,2,0,0,0,0,0,0
LN2024009340,CUS0009340,Personal Loan,2024-01-18,25400.0,36,21.15,959.0,5080.0,13,13,13,0,Current,38,Female,12343,Business Owner,7.7,Jeddah,Owned,Divorced,2,609,9,5,0,35.2,1,1,1,0,0,0,0,0,0
LN2024009341,CUS0009341,Credit Card,2024-07-27,7200.0,18,30.21,502.0,3085.71,7,7,5,33,31-60 DPD,51,Male,4000,Salaried,2.4,Riyadh,Rented,Single,2,687,6,5,0,34.9,2,2,3,30,0,4,2,2,1
LN2024009342,CUS0009342,Auto Loan,2024-08-12,62600.0,48,16.2,1781.0,12520.0,6,6,6,0,Current,29,Male,20692,Business Owner,5.8,Dammam,Rented,Divorced,1,722,8,6,1,5.1,0,0,0,0,0,0,0,0,0
LN2024009343,CUS0009343,Personal Loan,2023-10-29,30800.0,18,21.19,2012.0,6160.0,16,16,16,0,Current,50,Male,8123,Self-Employed,6.1,Riyadh,Rented,Married,4,656,5,4,0,56.9,0,0,2,0,0,0,0,0,0
LN2024009344,CUS0009344,Consumer Durable,2024-01-22,8600.0,6,7.69,1466.0,1720.0,13,6,6,0,Current,46,Female,4000,Salaried,4.6,Tabuk,Owned,Single,1,699,7,6,0,36.6,1,2,2,30,0,0,0,0,0
LN2024009345,CUS0009345,Auto Loan,2024-11-28,39600.0,36,16.45,1401.0,7920.0,3,3,3,0,Current,38,Male,10260,Business Owner,6.3,Khobar,Rented,Married,5,704,7,3,0,24.6,0,3,3,0,0,0,0,0,0
LN2024009346,CUS0009346,Auto Loan,2023-09-03,39800.0,48,14.16,1091.0,11705.88,17,17,15,41,31-60 DPD,50,Male,13477,Government,2.8,Makkah,Owned,Single,3,651,9,7,0,31.1,2,2,2,0,0,4,0,0,1
LN2024009347,CUS0009347,Personal Loan,2023-11-25,29200.0,24,23.97,1543.0,5840.0,15,15,15,0,Current,42,Male,9477,Salaried,3.5,Dammam,Owned,Married,2,596,8,6,2,57.2,1,3,4,60,0,0,0,0,0
LN2024009348,CUS0009348,Gold Loan,2024-03-28,5800.0,24,12.56,275.0,1160.0,11,11,11,0,Current,45,Male,4000,Self-Employed,0.5,Riyadh,Company Provided,Married,3,785,5,3,0,27.0,3,4,7,0,0,0,0,0,0
LN2024009349,CUS0009349,Personal Loan,2023-08-16,25200.0,18,21.08,1645.0,8400.0,18,18,15,89,61-90 DPD,29,Male,6504,Government,1.0,Makkah,Rented,Single,0,678,10,6,1,36.5,0,2,5,0,0,6,2,1,2
LN2024009350,CUS0009350,Auto Loan,2024-07-11,59900.0,24,16.82,2956.0,11980.0,7,7,7,0,Current,43,Male,19277,Business Owner,17.0,Makkah,Family,Single,5,649,10,6,0,56.8,2,3,3,30,0,0,0,0,0
LN2024009351,CUS0009351,Consumer Durable,2024-06-16,13600.0,9,9.75,1573.0,2720.0,8,8,8,0,Current,39,Female,4000,Self-Employed,4.4,Jeddah,Rented,Married,3,696,5,3,0,49.8,0,1,4,30,0,0,0,0,0
LN2024009352,CUS0009352,Credit Card,2024-06-06,8000.0,24,31.9,455.0,1600.0,8,8,8,0,Current,50,Female,4000,Business Owner,2.9,Jeddah,Owned,Divorced,1,628,10,5,0,60.7,4,4,5,30,0,0,0,0,0
LN2024009353,CUS0009353,Auto Loan,2023-09-08,34300.0,24,17.75,1708.0,6860.0,17,17,17,0,Current,33,Male,15130,Government,4.1,Jeddah,Family,Married,5,701,6,4,0,39.1,0,1,2,0,0,0,0,0,0
LN2024009354,CUS0009354,Consumer Durable,2024-02-10,4300.0,12,20.09,399.0,1720.0,12,12,9,72,61-90 DPD,53,Female,4000,Salaried,1.5,Riyadh,Rented,Married,1,668,12,9,0,51.3,2,3,3,0,0,6,3,2,1
LN2024009355,CUS0009355,Gold Loan,2024-01-14,17700.0,24,17.11,876.0,3540.0,13,13,13,0,Current,53,Female,8505,Salaried,6.0,Dammam,Family,Single,1,697,5,2,0,38.8,0,2,2,0,0,0,0,0,0
LN2024009356,CUS0009356,Auto Loan,2024-08-07,53200.0,36,13.02,1793.0,17733.33,6,6,5,28,1-30 DPD,49,Male,22511,Self-Employed,8.9,Riyadh,Owned,Married,3,708,6,4,0,32.3,1,2,2,30,0,1,0,0,0
LN2024009357,CUS0009357,Personal Loan,2024-02-28,40000.0,24,24.72,2129.0,8000.0,12,12,12,0,Current,39,Male,8032,Salaried,3.7,Khobar,Rented,Married,5,787,3,2,0,34.2,0,0,1,30,0,0,0,0,0
LN2024009358,CUS0009358,Gold Loan,2023-11-02,13800.0,18,16.66,872.0,2760.0,15,15,15,0,Current,47,Female,4000,Self-Employed,0.8,Madinah,Company Provided,Married,3,571,6,5,1,55.5,1,1,1,0,0,0,0,0,0
LN2024009359,CUS0009359,Credit Card,2024-01-17,7500.0,12,29.64,730.0,2500.0,13,12,10,42,31-60 DPD,55,Female,4000,Salaried,4.3,Other,Owned,Married,2,689,8,5,1,46.8,2,4,4,0,0,3,2,1,0
LN2024009360,CUS0009360,Auto Loan,2024-11-04,51200.0,24,12.61,2425.0,10240.0,3,3,3,0,Current,40,Male,14997,Government,2.0,Madinah,Rented,Single,5,666,7,5,0,28.7,0,2,3,30,0,0,0,0,0
LN2024009361,CUS0009361,Credit Card,2024-10-26,5000.0,24,25.64,268.0,1000.0,4,4,4,0,Current,45,Male,4000,Salaried,4.9,Jeddah,Owned,Married,3,659,3,1,0,59.5,1,1,2,0,0,0,0,0,0
LN2024009362,CUS0009362,Consumer Durable,2024-06-06,3300.0,18,22.57,218.0,660.0,8,8,8,0,Current,49,Male,4000,Salaried,5.3,Makkah,Rented,Married,1,669,7,3,0,57.8,2,3,3,0,0,0,0,0,0
LN2024009363,CUS0009363,Consumer Durable,2023-08-13,6600.0,9,15.96,783.0,1320.0,18,9,9,0,Current,48,Male,4000,Salaried,4.7,Dammam,Family,Married,0,724,3,1,0,55.3,2,2,3,0,0,0,0,0,0
LN2024009364,CUS0009364,Auto Loan,2024-04-02,47000.0,36,17.78,1694.0,9400.0,10,10,10,0,Current,34,Male,15277,Salaried,1.2,Other,Family,Married,2,669,8,5,0,41.1,1,2,2,0,0,0,0,0,0
LN2024009365,CUS0009365,Personal Loan,2024-09-21,19000.0,36,22.43,730.0,3800.0,5,5,5,0,Current,48,Female,4275,Business Owner,2.4,Jeddah,Owned,Married,4,705,10,6,0,30.2,2,2,3,0,0,0,0,0,0
LN2024009366,CUS0009366,Consumer Durable,2024-08-29,3200.0,18,10.51,193.0,640.0,6,6,6,0,Current,48,Male,4000,Business Owner,2.2,Dammam,Rented,Married,3,565,3,1,0,67.7,2,4,5,0,0,0,0,0,0
LN2024009367,CUS0009367,Personal Loan,2024-09-18,20400.0,18,18.11,1303.0,4080.0,5,5,5,0,Current,42,Female,5068,Salaried,0.5,Riyadh,Rented,Single,2,714,5,3,0,28.6,2,2,2,0,0,0,0,0,0
LN2024009368,CUS0009368,Consumer Durable,2024-12-23,2100.0,9,1.15,234.0,420.0,2,2,2,0,Current,37,Male,4000,Self-Employed,2.5,Madinah,Rented,Single,0,769,10,7,0,16.0,2,4,7,0,0,0,0,0,0
LN2024009369,CUS0009369,Consumer Durable,2024-07-31,4100.0,12,23.49,387.0,1757.14,7,7,5,37,31-60 DPD,55,Male,4000,Salaried,7.0,Madinah,Rented,Single,1,663,6,5,0,74.3,2,6,8,0,0,5,0,0,1
LN2024009370,CUS0009370,Auto Loan,2023-11-13,26200.0,24,12.7,1242.0,5240.0,15,15,15,0,Current,36,Female,10832,Self-Employed,22.1,Other,Rented,Married,3,689,6,3,0,37.3,0,1,2,0,0,0,0,0,0
LN2024009371,CUS0009371,Personal Loan,2024-07-09,18100.0,24,25.63,972.0,3620.0,7,7,7,0,Current,46,Male,4000,Government,1.7,Jeddah,Family,Married,2,655,8,7,2,38.7,0,0,0,0,0,0,0,0,0
LN2024009372,CUS0009372,Auto Loan,2024-08-17,37200.0,48,14.08,1018.0,7440.0,6,6,6,0,Current,49,Male,18248,Salaried,6.8,Jeddah,Owned,Married,2,689,7,4,0,25.3,1,2,3,0,0,0,0,0,0
LN2024009373,CUS0009373,Personal Loan,2024-10-25,26900.0,36,25.1,1071.0,5380.0,4,4,4,0,Current,37,Male,6202,Salaried,3.2,Other,Family,Single,2,651,6,5,0,53.2,0,1,3,0,0,0,0,0,0
LN2024009374,CUS0009374,Personal Loan,2023-08-18,17900.0,18,24.66,1200.0,3580.0,18,18,18,0,Current,46,Male,7064,Salaried,2.1,Riyadh,Owned,Single,3,681,8,4,0,27.5,0,1,4,0,0,0,0,0,0
LN2024009375,CUS0009375,Personal Loan,2024-03-31,10000.0,18,22.8,661.0,2000.0,11,11,11,0,Current,38,Male,4000,Salaried,3.2,Jeddah,Rented,Single,4,771,3,2,0,34.2,2,3,4,0,0,0,0,0,0
LN2024009376,CUS0009376,Auto Loan,2024-10-08,80100.0,24,16.91,3957.0,48060.0,4,4,2,45,31-60 DPD,49,Female,16296,Salaried,0.6,Khobar,Owned,Single,2,665,8,5,0,31.3,1,3,5,0,0,4,1,0,1
LN2024009377,CUS0009377,Personal Loan,2023-11-29,28600.0,24,22.99,1498.0,5720.0,15,15,15,0,Current,41,Female,6599,Salaried,0.6,Other,Owned,Married,4,676,7,4,0,30.9,0,2,2,0,0,0,0,0,0
LN2024009378,CUS0009378,Auto Loan,2023-12-10,31500.0,48,13.88,859.0,6300.0,14,14,14,0,Current,38,Female,6842,Government,20.4,Makkah,Family,Married,0,805,6,3,0,9.1,2,2,3,0,0,0,0,0,0
LN2024009379,CUS0009379,Consumer Durable,2023-09-24,7200.0,6,5.85,1221.0,1440.0,17,6,6,0,Current,27,Female,4000,Salaried,6.6,Riyadh,Family,Married,0,683,5,4,0,30.3,1,4,5,0,0,0,0,0,0
LN2024009380,CUS0009380,Consumer Durable,2024-10-18,2200.0,9,16.17,261.0,440.0,4,4,4,0,Current,37,Male,4000,Business Owner,7.6,Dammam,Company Provided,Single,3,793,10,8,0,23.2,0,2,2,0,0,0,0,0,0
LN2024009381,CUS0009381,Personal Loan,2024-12-14,17600.0,18,25.85,1190.0,17600.0,2,2,0,81,61-90 DPD,47,Male,4000,Salaried,1.7,Madinah,Rented,Single,0,673,7,4,0,37.6,0,1,2,0,0,4,2,1,2
LN2024009382,CUS0009382,Consumer Durable,2024-10-10,10900.0,12,21.26,1016.0,2180.0,4,4,4,0,Current,47,Male,4000,Government,5.4,Riyadh,Rented,Divorced,2,676,5,3,1,63.8,1,1,1,0,0,0,0,0,0
LN2024009383,CUS0009383,Personal Loan,2024-04-24,27800.0,24,18.58,1396.0,16680.0,10,10,5,169,90+ DPD,55,Male,12115,Salaried,3.6,Jeddah,Company Provided,Single,2,594,3,2,0,77.3,2,4,5,0,0,8,2,1,1
LN2024009384,CUS0009384,Auto Loan,2023-09-22,30200.0,36,15.69,1057.0,6040.0,17,17,17,0,Current,35,Male,11971,Government,2.1,Jeddah,Family,Married,2,796,5,4,0,31.6,1,2,3,30,0,0,0,0,0
LN2024009385,CUS0009385,Personal Loan,2024-03-21,24500.0,18,22.6,1617.0,4900.0,11,11,11,0,Current,54,Male,7610,Government,8.1,Madinah,Owned,Married,3,555,7,5,0,68.4,0,2,2,30,0,0,0,0,0
LN2024009386,CUS0009386,Personal Loan,2024-07-18,19000.0,24,20.79,974.0,3800.0,7,7,7,0,Current,43,Male,8185,Salaried,0.6,Tabuk,Rented,Married,1,679,5,3,1,55.6,1,1,2,0,0,0,0,0,0
LN2024009387,CUS0009387,Consumer Durable,2023-09-26,3300.0,6,10.49,567.0,1100.0,17,6,5,4,1-30 DPD,29,Male,4000,Salaried,0.5,Jeddah,Owned,Single,1,708,5,4,0,38.3,0,1,3,0,0,3,2,2,1
LN2024009388,CUS0009388,Personal Loan,2023-10-27,34200.0,24,24.75,1821.0,6840.0,16,16,16,0,Current,52,Male,7400,Salaried,0.5,Riyadh,Owned,Married,2,693,5,2,0,57.9,0,0,0,30,0,0,0,0,0
LN2024009389,CUS0009389,Personal Loan,2025-01-17,20900.0,18,19.77,1351.0,4180.0,1,1,1,0,Current,34,Male,7283,Government,2.7,Jeddah,Rented,Divorced,2,769,8,4,1,31.7,1,1,1,0,0,0,0,0,0
LN2024009390,CUS0009390,Auto Loan,2024-08-24,31800.0,36,12.55,1065.0,6360.0,6,6,6,0,Current,49,Male,8591,Salaried,6.4,Other,Rented,Married,4,604,9,4,1,35.4,2,2,2,30,0,0,0,0,0
LN2024009391,CUS0009391,Credit Card,2024-08-21,10700.0,18,28.35,737.0,2140.0,6,6,6,0,Current,38,Male,4365,Government,10.3,Makkah,Owned,Married,3,639,10,6,1,35.0,3,3,3,30,0,0,0,0,0
LN2024009392,CUS0009392,Auto Loan,2024-02-25,26600.0,48,17.45,774.0,5320.0,12,12,12,0,Current,42,Male,6035,Salaried,6.7,Makkah,Family,Married,4,681,13,11,1,36.2,0,0,2,0,0,0,0,0,0
LN2024009393,CUS0009393,Personal Loan,2024-08-26,13100.0,18,25.79,885.0,2620.0,6,6,6,0,Current,28,Male,4000,Salaried,4.2,Jeddah,Rented,Single,3,751,8,4,0,35.9,1,1,2,0,0,0,0,0,0
LN2024009394,CUS0009394,Personal Loan,2023-10-18,29500.0,48,24.22,965.0,5900.0,16,16,16,0,Current,40,Male,12172,Salaried,5.3,Dammam,Company Provided,Married,2,642,5,4,0,32.0,4,5,6,0,0,0,0,0,0
LN2024009395,CUS0009395,Personal Loan,2024-04-12,53800.0,24,21.8,2786.0,10760.0,10,10,10,0,Current,32,Male,14253,Salaried,3.4,Makkah,Owned,Married,0,580,5,2,0,34.9,0,0,1,0,0,0,0,0,0
LN2024009396,CUS0009396,Personal Loan,2023-10-03,19000.0,24,22.2,988.0,5700.0,16,16,14,48,31-60 DPD,49,Female,9482,Salaried,1.5,Dammam,Rented,Married,5,579,8,6,0,69.8,1,1,2,0,0,5,2,2,0
LN2024009397,CUS0009397,Credit Card,2024-08-20,9800.0,18,24.44,656.0,1960.0,6,6,6,0,Current,36,Male,4000,Salaried,0.5,Riyadh,Owned,Single,0,657,9,7,0,35.3,4,4,5,30,0,0,0,0,0
